time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461300000	-23.6545	-7.32956	4.90092	2.40299	-0.609214	lidar	0.896889	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461400000	-24.0054	-7.09521	4.79243	2.39757	-0.52761	lidar	2.20592	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461500000	-24.2856	-6.62452	4.86464	2.24889	-0.674757	lidar	2.87166	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461600000	-24.4904	-6.28895	4.69653	2.16623	-0.706799	lidar	3.65026	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461700000	-24.8995	-5.93781	4.816	2.19547	-0.543717	lidar	4.4412	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461800000	-25.1879	-5.58038	4.7823	2.16686	-0.504582	lidar	0.29452	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461900000	-25.4895	-5.16328	4.85045	2.13352	-0.475434	lidar	0.668808	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010462000000	-25.7326	-4.79826	4.77467	2.10197	-0.452522	lidar	0.751999	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462100000	-25.9492	-4.34202	4.82232	2.03395	-0.486955	lidar	0.389688	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462200000	-26.1209	-3.82735	4.91698	1.9406	-0.554181	lidar	1.53857	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462300000	-26.1508	-3.30666	4.91119	1.78892	-0.70579	lidar	2.27599	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462400000	-26.2133	-2.83869	4.87551	1.705	-0.728625	lidar	0.208038	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462500000	-26.4669	-2.48928	4.74026	1.78557	-0.494653	lidar	8.0443	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462600000	-26.6137	-2.07475	4.67959	1.78057	-0.427163	lidar	0.923928	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462700000	-26.5909	-1.58292	4.70036	1.66187	-0.545671	lidar	1.47842	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462800000	-26.6118	-1.12344	4.68571	1.60233	-0.553926	lidar	0.0339832	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462900000	-26.6687	-0.641433	4.72139	1.58247	-0.497077	lidar	0.488694	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010463000000	-26.5632	-0.101488	4.83455	1.46357	-0.601536	lidar	2.66042	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463100000	-26.5553	0.433573	4.93313	1.44246	-0.536399	lidar	1.62468	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463200000	-26.5995	0.962876	4.9931	1.46979	-0.40713	lidar	2.06164	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463300000	-26.4716	1.44401	4.98427	1.38451	-0.477317	lidar	0.489238	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463400000	-26.3608	1.88888	4.91745	1.32878	-0.491898	lidar	0.578942	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463500000	-26.2348	2.30924	4.82891	1.2756	-0.501039	lidar	0.986707	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463600000	-26.0762	2.77711	4.8516	1.22264	-0.504784	lidar	0.0657337	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463700000	-25.8793	3.28246	4.95407	1.16937	-0.505626	lidar	1.31345	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463800000	-25.6659	3.70088	4.91042	1.10657	-0.526546	lidar	0.280856	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463900000	-25.5669	4.11005	4.78637	1.12753	-0.414668	lidar	3.18985	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010464000000	-25.2069	4.51153	4.85465	0.991851	-0.561274	lidar	2.73225	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464100000	-24.9747	4.90836	4.81874	0.960947	-0.522813	lidar	0.311849	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464200000	-24.6162	5.29933	4.89351	0.868947	-0.582638	lidar	1.06476	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464300000	-24.2148	5.62934	4.92508	0.757449	-0.665227	lidar	0.80938	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464400000	-23.8735	5.95631	4.89901	0.704913	-0.644448	lidar	0.131379	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464500000	-23.5542	6.28587	4.85462	0.681406	-0.582081	lidar	0.646444	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464600000	-23.136	6.67413	5.00855	0.653523	-0.527716	lidar	3.25831	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464700000	-22.729	7.00186	5.05179	0.616766	-0.500839	lidar	0.306305	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464800000	-22.3859	7.31355	4.98124	0.612053	-0.431388	lidar	1.07269	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464900000	-22.0623	7.65226	4.91925	0.635003	-0.328479	lidar	1.49705	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010465000000	-21.658	7.93629	4.92711	0.600192	-0.331446	lidar	0.00832516	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465100000	-21.1588	8.03883	4.89254	0.445685	-0.524263	lidar	3.969	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465200000	-20.8506	8.37879	4.8138	0.517417	-0.329995	lidar	4.61187	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465300000	-20.3623	8.62563	4.93032	0.471616	-0.347531	lidar	1.71797	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465400000	-19.9707	8.86307	4.87319	0.464961	-0.304312	lidar	0.588502	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465500000	-19.5101	9.0239	4.87066	0.398485	-0.361262	lidar	0.3239	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465600000	-18.9352	9.17172	5.04236	0.308517	-0.442419	lidar	4.33748	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465700000	-18.4544	9.38129	5.08466	0.305216	-0.376465	lidar	0.641069	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465800000	-17.92	9.60413	5.21028	0.305182	-0.313435	lidar	2.34614	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465900000	-17.4059	9.80726	5.26797	0.303509	-0.265058	lidar	0.642974	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010466000000	-16.9093	10.044	5.30281	0.329844	-0.180332	lidar	0.857884	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466100000	-16.4474	10.2627	5.2656	0.350229	-0.119239	lidar	0.526947	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466200000	-15.9549	10.3245	5.20224	0.271219	-0.226973	lidar	1.70898	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466300000	-15.4755	10.3402	5.10859	0.183083	-0.333103	lidar	2.26392	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466400000	-14.9647	10.4449	5.13262	0.160722	-0.314971	lidar	0.10479	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466500000	-14.4328	10.3782	5.12657	0.0394576	-0.459659	lidar	2.11252	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466600000	-13.9015	10.6438	5.22314	0.152836	-0.199948	lidar	7.72848	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466700000	-13.3734	10.6379	5.22805	0.0818399	-0.281857	lidar	0.661014	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466800000	-12.8921	10.8367	5.19226	0.158242	-0.114554	lidar	2.90502	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466900000	-12.3707	10.7688	5.18092	0.0552626	-0.26134	lidar	2.17124	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010467000000	-11.8867	10.9168	5.14645	0.109531	-0.132855	lidar	1.79496	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467100000	-11.3993	10.9572	5.10629	0.0900852	-0.143025	lidar	0.213098	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467200000	-10.8012	10.8435	5.24016	-0.0269142	-0.306837	lidar	4.87175	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467300000	-10.3197	10.848	5.17387	-0.0399415	-0.279763	lidar	0.626866	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467400000	-9.81415	10.9558	5.15957	0.0170487	-0.143595	lidar	1.88073	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467500000	-9.30242	10.9962	5.15643	0.0248941	-0.107993	lidar	0.12789	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467600000	-8.78931	11.037	5.15649	0.0334324	-0.0769693	lidar	0.0963981	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467700000	-8.37501	10.865	4.98271	-0.0903349	-0.263377	lidar	7.39005	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467800000	-7.77529	10.9035	5.16121	-0.0581599	-0.167226	lidar	4.91573	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467900000	-7.23201	10.8443	5.2158	-0.0899077	-0.190594	lidar	0.428318	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
