time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452100000	5.95436	19.7777	5.07282	3.60625	0.410609	lidar	0.719289	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
1477010452150000	5.7289	19.629	5.105	3.65435	0.473358	radar	2.02878	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
1477010452200000	5.55227	19.5045	5.04416	3.68615	0.485195	lidar	1.35926	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
1477010452250000	5.3526	19.3544	5.03536	3.72227	0.504617	radar	1.73459	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
1477010452300000	5.13839	19.2525	5.02601	3.73147	0.484553	lidar	1.91449	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
1477010452350000	4.9436	19.1424	4.97432	3.73465	0.435534	radar	4.69907	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
1477010452400000	4.78201	18.9894	4.92428	3.77194	0.457247	lidar	0.748021	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
1477010452450000	4.57529	18.8387	4.95132	3.80039	0.476981	radar	1.44097	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.39748	18.7061	4.91958	3.82086	0.47365	lidar	1.11991	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.21252	18.5655	4.88359	3.82893	0.433053	radar	1.3985	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.08918	18.4079	4.80531	3.87005	0.46147	lidar	2.06178	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.9127	18.2323	4.86215	3.92158	0.541429	radar	6.94985	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65376	18.0935	4.94592	3.90724	0.483092	lidar	2.80023	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48773	17.9443	4.88947	3.91282	0.435144	radar	3.4523	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.25947	17.7791	4.949	3.91318	0.404498	lidar	1.15937	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.08498	17.5933	4.98526	3.95226	0.455185	radar	2.39845	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90257	17.4768	4.95101	3.9481	0.420721	lidar	6.13714	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.76918	17.2571	4.97805	4.01338	0.511943	radar	2.99953	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.59298	17.0713	4.99383	4.03004	0.499659	lidar	0.112233	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.42503	16.907	4.93927	4.02262	0.425008	radar	2.233	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.25894	16.7353	4.9345	4.03321	0.410908	lidar	0.51875	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08011	16.5415	4.93788	4.03309	0.36314	radar	4.9411	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.92713	16.3111	4.96981	4.06283	0.377785	lidar	2.28452	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.76405	16.1365	4.93976	4.05816	0.328107	radar	0.910719	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.55515	15.9709	4.97327	4.04058	0.281512	lidar	1.54435	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.43668	15.7363	5.01006	4.09835	0.371475	radar	2.3468	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.26368	15.5193	5.05121	4.10758	0.35809	lidar	0.804586	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.10387	15.327	5.04573	4.10972	0.330592	radar	0.895368	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.89018	15.1109	5.12355	4.09791	0.290804	lidar	2.29621	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.736496	14.9309	5.07894	4.08984	0.240982	radar	2.18636	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.637665	14.7157	5.04067	4.12418	0.271387	lidar	0.662644	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.531134	14.4721	5.0719	4.1734	0.343026	radar	1.99223	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.356729	14.251	5.11836	4.17162	0.316786	lidar	0.795474	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.243032	13.9972	5.18413	4.22284	0.399836	radar	3.15478	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.234629	13.7456	5.10551	4.29669	0.474371	lidar	3.56928	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.13672	13.503	5.13782	4.33079	0.501967	radar	0.868198	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0348653	13.2733	5.19269	4.31699	0.445871	lidar	1.63176	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.155268	13.0558	5.15465	4.31359	0.392532	radar	1.21212	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.15343	12.8273	5.06861	4.37932	0.460566	lidar	3.16794	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.276391	12.6033	5.03708	4.3665	0.388756	radar	3.74462	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.400062	12.3683	5.06272	4.36515	0.358213	lidar	0.398189	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.532763	12.1605	5.03705	4.34555	0.292594	radar	3.73656	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.610022	11.9412	5.01159	4.36308	0.297478	lidar	0.537007	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.744433	11.7136	5.02254	4.34661	0.245443	radar	2.62022	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.948142	11.4728	5.10448	4.30126	0.162545	lidar	3.64279	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.06386	11.2465	5.07389	4.28699	0.108438	radar	2.34567	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.24233	11.0223	5.11729	4.25468	0.0563475	lidar	1.52964	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.31141	10.7733	5.14502	4.30081	0.147279	radar	2.01787	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.43871	10.521	5.1826	4.29909	0.135026	lidar	0.745427	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.5207	10.2567	5.2252	4.33339	0.194805	radar	1.74068	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.61735	10.0468	5.18825	4.3373	0.187412	lidar	1.89175	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.70764	9.81615	5.16555	4.3432	0.176725	radar	0.479879	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.77958	9.59577	5.12688	4.35836	0.185721	lidar	0.856733	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.88715	9.34339	5.17719	4.36984	0.205977	radar	2.49815	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.96445	9.05129	5.2279	4.39121	0.22032	lidar	4.15289	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.05335	8.82811	5.18319	4.38544	0.180645	radar	1.80438	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.14802	8.57624	5.19987	4.38935	0.173315	lidar	0.117973	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.2783	8.32216	5.24275	4.37502	0.140205	radar	2.69607	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.32155	8.08833	5.19653	4.40067	0.166375	lidar	0.891387	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.38571	7.87462	5.1385	4.40785	0.158815	radar	5.51476	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49957	7.62362	5.1723	4.39855	0.134952	lidar	0.607414	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.6709	7.38846	5.19236	4.34218	0.0166086	radar	5.0889	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.77505	7.13376	5.21567	4.33981	0.0121618	lidar	0.292296	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.83071	6.89789	5.1947	4.36959	0.0728472	radar	1.92261	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.87184	6.68942	5.11616	4.38906	0.0931818	lidar	2.66723	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.9389	6.46631	5.05679	4.38041	0.0436759	radar	3.96991	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.9932	6.23009	5.03254	4.39462	0.059291	lidar	0.480978	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.10953	5.98245	5.07933	4.38667	0.0545227	radar	3.25786	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.19162	5.70918	5.12197	4.39281	0.0588794	lidar	1.67888	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.30185	5.46201	5.1323	4.36714	-0.00818735	radar	1.92762	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.39952	5.20172	5.16539	4.36437	-0.0111203	lidar	0.554254	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.46314	4.95523	5.16112	4.38544	0.0368048	radar	0.424387	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.57761	4.67828	5.22963	4.3782	0.0263449	lidar	2.08433	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.68631	4.42628	5.24186	4.35429	-0.0372931	radar	1.94161	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.82073	4.15657	5.30938	4.33897	-0.0522138	lidar	2.46353	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89825	3.91516	5.29378	4.35788	0.00330206	radar	1.37277	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.97102	3.6819	5.25765	4.36292	0.00767034	lidar	0.703361	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.0723	3.47652	5.20299	4.34105	-0.0462128	radar	3.97178	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.16444	3.23198	5.20437	4.33996	-0.0447355	lidar	0.0173164	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27851	2.97882	5.23382	4.32405	-0.0781198	radar	0.586166	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.36919	2.70533	5.27241	4.32828	-0.0665465	lidar	1.39204	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45458	2.45511	5.27078	4.33833	-0.0342055	radar	0.289667	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55912	2.19053	5.30654	4.33761	-0.0307273	lidar	0.66226	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.66846	1.9619	5.29033	4.3058	-0.117591	radar	3.70765	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.78509	1.68913	5.34557	4.30256	-0.11035	lidar	1.62196	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.90766	1.44211	5.36404	4.28433	-0.142728	radar	0.329913	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96914	1.20704	5.31109	4.29027	-0.131337	lidar	5.0234	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.06384	0.988709	5.25956	4.29109	-0.107927	radar	1.19044	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.12608	0.755058	5.21551	4.29765	-0.0968274	lidar	4.0584	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21858	0.461668	5.29483	4.30535	-0.0861659	radar	5.33299	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.294	0.220207	5.27128	4.30961	-0.0769753	lidar	1.5874	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.40262	-0.0170858	5.25584	4.31837	-0.0286933	radar	5.90026	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.47288	-0.257224	5.23155	4.32575	-0.0187654	lidar	1.65958	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.59513	-0.438186	5.15719	4.29623	-0.0710154	radar	3.8172	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.73322	-0.621879	5.10002	4.26751	-0.108653	lidar	2.60697	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.8497	-0.845108	5.11638	4.23905	-0.178725	radar	5.169	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.94441	-1.11538	5.16667	4.25037	-0.147443	lidar	1.5993	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.03139	-1.38464	5.20596	4.2646	-0.114359	radar	2.93523	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.17138	-1.59059	5.18075	4.24107	-0.141085	lidar	0.97125	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.31861	-1.81894	5.23259	4.19919	-0.236105	radar	3.6281	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.42452	-2.07044	5.25389	4.20349	-0.211751	lidar	0.674064	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.57711	-2.27019	5.21832	4.17972	-0.223628	radar	2.9056	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.72826	-2.47885	5.20759	4.1572	-0.240691	lidar	0.307159	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.88595	-2.68708	5.20509	4.13299	-0.260843	radar	0.911336	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.97421	-2.96286	5.25148	4.16045	-0.198875	lidar	2.9812	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.102	-3.188	5.23353	4.16155	-0.171192	radar	0.332732	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.22669	-3.38416	5.19189	4.14871	-0.179269	lidar	1.33144	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.3716	-3.63281	5.2316	4.14924	-0.161676	radar	4.52409	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.53473	-3.76777	5.13634	4.1026	-0.222087	lidar	4.50284	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.68069	-3.97452	5.13915	4.08894	-0.230281	radar	0.438257	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.83218	-4.20663	5.17005	4.086	-0.216527	lidar	0.574762	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.98288	-4.42492	5.17723	4.08062	-0.20592	radar	0.424152	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.14067	-4.66695	5.2211	4.08111	-0.188599	lidar	1.29595	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27578	-4.8765	5.16344	4.09188	-0.136522	radar	2.45806	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40468	-5.09928	5.16538	4.09846	-0.116479	lidar	0.284603	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54933	-5.27062	5.08437	4.08934	-0.106424	radar	3.87171	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.7418	-5.46619	5.10148	4.06282	-0.137621	lidar	1.76223	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89923	-5.66581	5.09116	4.05605	-0.133641	radar	0.313553	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05647	-5.85178	5.07543	4.04327	-0.142906	lidar	0.160448	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19264	-6.0136	4.98749	4.03842	-0.128218	radar	6.21659	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.37888	-6.10905	4.89846	3.98307	-0.201886	lidar	4.99578	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.55419	-6.29185	4.9063	3.96907	-0.206953	radar	0.896381	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.68953	-6.50533	4.92032	3.98449	-0.168619	lidar	0.483907	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.91831	-6.65716	4.9663	3.93234	-0.242075	radar	7.01466	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1234	-6.81845	4.97475	3.90276	-0.267597	lidar	0.59102	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3104	-6.9773	4.98475	3.8805	-0.284051	radar	1.00813	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5399	-7.15583	5.03349	3.85399	-0.300828	lidar	3.51883	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7504	-7.29114	5.03344	3.81892	-0.332256	radar	1.79015	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.996	-7.45121	5.0802	3.78569	-0.355232	lidar	3.40636	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1882	-7.58674	5.03953	3.76615	-0.357591	radar	1.23083	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3312	-7.75097	4.99802	3.77941	-0.313206	lidar	3.34445	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5302	-7.8731	4.96609	3.75351	-0.328552	radar	1.75171	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.71	-7.9789	4.91446	3.72955	-0.341258	lidar	3.02914	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9079	-8.08596	4.84266	3.70188	-0.357633	radar	1.78989	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.123	-8.17628	4.82505	3.66369	-0.387867	lidar	0.519862	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3504	-8.30183	4.90129	3.64492	-0.38257	radar	2.65266	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5527	-8.38418	4.86468	3.61364	-0.401505	lidar	1.69091	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7649	-8.46111	4.80405	3.5765	-0.431623	radar	1.5769	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0393	-8.55212	4.86207	3.53424	-0.459425	lidar	3.80679	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2896	-8.64895	4.92222	3.51143	-0.452109	radar	2.72936	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.5088	-8.69804	4.89064	3.47272	-0.476665	lidar	1.61546	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7343	-8.72385	4.81913	3.41626	-0.536528	radar	3.34071	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9504	-8.85094	4.82747	3.42762	-0.481338	lidar	1.36241	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1996	-8.94628	4.9107	3.42668	-0.430111	radar	3.03929	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4158	-9.07146	4.90691	3.44082	-0.379462	lidar	0.898575	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6452	-9.14194	4.88887	3.421	-0.384516	radar	0.289632	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9323	-9.13345	4.93249	3.35182	-0.454109	lidar	1.69633	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1896	-9.2088	4.9651	3.34179	-0.432888	radar	4.6013	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4474	-9.33782	5.00275	3.36157	-0.372933	lidar	5.49812	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6923	-9.36231	4.95925	3.31792	-0.424883	radar	2.10971	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9459	-9.4554	4.98119	3.32316	-0.386641	lidar	2.1744	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1996	-9.45859	4.96434	3.27492	-0.438028	radar	2.31447	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4519	-9.45	4.96816	3.2314	-0.46839	lidar	0.448201	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6733	-9.44345	4.91658	3.19152	-0.502607	radar	5.10681	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9552	-9.42851	4.96395	3.1495	-0.524161	lidar	1.36643	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2043	-9.49746	4.98422	3.16928	-0.445946	radar	8.05	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4633	-9.51887	4.99749	3.15523	-0.434064	lidar	0.515532	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7219	-9.50481	4.99531	3.11849	-0.465491	radar	1.69046	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9765	-9.47136	5.00515	3.08203	-0.483233	lidar	0.156608	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2226	-9.42765	4.98911	3.0365	-0.52636	radar	0.608217	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.423	-9.48148	4.91238	3.05487	-0.468709	lidar	2.47158	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6589	-9.47165	4.91329	3.04667	-0.43545	radar	1.70875	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9069	-9.46539	4.91434	3.03497	-0.42168	lidar	0.264954	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1369	-9.42799	4.90855	3.01488	-0.411842	radar	3.94328	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3837	-9.30174	4.93988	2.94702	-0.475039	lidar	2.97708	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6186	-9.21989	4.92706	2.89768	-0.526293	radar	1.02469	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8692	-9.09353	4.96669	2.83978	-0.567128	lidar	1.11263	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1075	-8.99062	4.98513	2.80251	-0.571908	radar	4.86893	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2813	-9.13183	4.80509	2.88011	-0.441396	lidar	15.2666	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.52	-9.09232	4.80978	2.87527	-0.410664	radar	1.5292	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7412	-8.99531	4.81276	2.83897	-0.431435	lidar	0.727383	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9829	-8.91337	4.8286	2.81089	-0.446131	radar	2.43737	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1793	-8.84569	4.78255	2.79228	-0.442972	lidar	1.3562	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4124	-8.75636	4.79056	2.76287	-0.462391	radar	1.89941	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6057	-8.73452	4.71477	2.76963	-0.425787	lidar	1.85914	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7976	-8.58179	4.6911	2.69025	-0.545657	radar	6.36599	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.9995	-8.50678	4.66279	2.67621	-0.529278	lidar	0.293169	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2097	-8.40128	4.67741	2.66283	-0.491289	radar	2.07885	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4397	-8.30513	4.69669	2.64824	-0.47757	lidar	1.2096	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6314	-8.18634	4.6788	2.61401	-0.501997	radar	0.871367	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8652	-7.9436	4.8106	2.53999	-0.559315	lidar	5.57463	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
